Country,Year,Cause,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
Wales,2004,F10,0,0,0,0,0,0,1,2,4,7,7,2,5,3,2,2,1,0,1,0
Wales,2004,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wales,2004,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2004,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2004,I42.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Wales,2004,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2004,K70,0,0,0,0,0,0,2,4,15,25,44,43,35,32,29,17,7,4,2,0
Wales,2004,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2004,K86.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Wales,2004,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2004,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2004,X45,0,0,0,0,0,0,1,0,1,3,3,3,2,2,0,1,0,1,0,0
Wales,2004,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2004,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,F10,0,0,0,0,0,0,0,3,2,4,1,4,1,0,1,1,1,2,0,0
Wales,2003,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,I42.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0
Wales,2003,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,K70,0,0,0,0,0,1,1,6,20,19,38,42,27,35,25,14,12,4,2,1
Wales,2003,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,K86.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Wales,2003,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2003,X45,0,0,0,0,1,1,1,1,2,3,1,1,0,0,0,0,0,1,0,0
Wales,2003,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
